Source,Target,Weight
herick_campos,ma_bustamante84,0.012978986402966625
herick_campos,MartaGlezVzqz,0.01823238566131026
herick_campos,emilio_delrio,0.006798516687268232
herick_campos,MLorenzo2018,0.0077255871446229914
herick_campos,mapaniagua,0.00896168108776267
herick_campos,BeatrizEscu,0.029357231149567366
herick_campos,BienveDeArriba,0.012051915945611866
herick_campos,juanmalpr,0.025030902348578493
herick_campos,EvaGSempere,0.0077255871446229914
herick_campos,Pablo_Iglesias_,0.03893695920889988
herick_campos,diego__clemente,0.02750309023485785
herick_campos,anamarcelloana,0.015142150803461063
herick_campos,Hernanzsofia,0.09672435105067985
herick_campos,estercapella,0.021940667490729295
herick_campos,miriamnoguerasM,0.009888751545117428
herick_campos,VirginiaSalmeCs,0.009888751545117428
herick_campos,mariagv,0.10661310259579727
herick_campos,emeterina,0.04357231149567367
herick_campos,pedroacedo,0.002472187886279357
herick_campos,Guadalupem1960,0.18819530284301608
herick_campos,SimancasRafael,0.1492583436341162
herick_campos,juanviperezaras,0.04357231149567367
herick_campos,_Irene_Rivera,0.004944375772558714
herick_campos,elenabastidasb,0.034610630407911
herick_campos,DolorsMM,0.021631644004944377
herick_campos,joaquintorrevie,0.03862793572311496
herick_campos,maherediadiaz,0.10074165636588381
herick_campos,NachoSAmor,0.18541409147095178
herick_campos,jruizcarbonell,0.05562422744128554
herick_campos,NTremino,0.012360939431396786
herick_campos,JATorresMora,0.21971569839307786
herick_campos,MarcLamua,0.059332509270704575
herick_campos,anamadrazo61,0.020086526576019777
herick_campos,CarmenRCuello,0.07911001236093942
herick_campos,MercePerea,0.15451174289245984
herick_campos,capdevilajoan,0.008034610630407911
herick_campos,J_Sanchez_Serna,0.006798516687268232
herick_campos,Saludisabel,0.011433868974042027
herick_campos,AlfonsoCandon,0.005253399258343634
herick_campos,estherpcamarero,0.09239802224969097
herick_campos,martamartirio,0.03862793572311496
herick_campos,sergimiquel,0.028739184177997527
herick_campos,MiguelGaraulet,0.013906056860321385
herick_campos,GregorioCmara,0.1276266996291718
herick_campos,xavieritja,0.00834363411619283
herick_campos,Jefernandezmoya,0.0188504326328801
herick_campos,gpalacinguarne,0.06798516687268233
herick_campos,juanBravoBaena,0.023176761433868973
herick_campos,felixaltafulla,0.016378244746600743
herick_campos,MarcialGoBal,0.0077255871446229914
herick_campos,Sonia_Farre,0.004944375772558714
herick_campos,guillermomeijon,0.14585908529048208
herick_campos,abalosmeco,0.1631644004944376
herick_campos,Angeles_isac,0.01946847960444994
herick_campos,jjalonso10,0.0040173053152039555
herick_campos,bernabepaco,0.006180469715698393
herick_campos,oskarmatute,0.024412855377008654
herick_campos,AliciaSCamacho,0.01792336217552534
ierrejon,Adrilastra,0.053794428434197884
ierrejon,_mundus,0.20317002881844382
ierrejon,mrenau,0.23006724303554274
ierrejon,sorayapsoe,0.08837656099903939
ierrejon,JVMariBoso,0.020653218059558116
ierrejon,ruanojavier,0.01825168107588857
ierrejon,soniafetesoro,0.07732949087415947
ierrejon,ManoloMonereo,0.029298751200768493
ierrejon,frdelatorre,0.06147934678194044
ierrejon,luzseijo,0.027377521613832854
ierrejon,CesarJRamos,0.09269932756964457
ierrejon,sanchezcastejon,0.0004803073967339097
ierrejon,lciuro,0.03650336215177714
ierrejon,Mjesusserranoj,0.04851104707012488
ierrejon,GirautaOficial,0.024975984630163303
ierrejon,herrerobono,0.008645533141210375
ierrejon,martintoledano,0.023535062439961577
ierrejon,isabelrguez,0.06772334293948126
ierrejon,vicpiriz1975,0.03073967339097022
ierrejon,RitaBosaho,0.13304514889529298
ierrejon,casanyeta,0.0393852065321806
ierrejon,felipe_sicilia,0.03842459173871278
ierrejon,PiliCancela,0.06484149855907781
ierrejon,SSumelzo,0.10470701248799232
ierrejon,cesarluena,0.07108549471661864
ierrejon,antoniotrevin,0.06628242074927954
ierrejon,JaumeMoyaM,0.15033621517771373
ierrejon,TeoGarciaEgea,0.0345821325648415
ierrejon,AntonioHurtado,0.03170028818443804
ierrejon,Irene_Montero_,0.27425552353506244
ierrejon,AnaZurita7,0.01536983669548511
ierrejon,VeraNoelia,0.13064361191162344
ierrejon,lidiaguinart,0.05571565802113353
ierrejon,FernanVello,0.026416906820365033
ierrejon,vendrellj,0.17435158501440923
ierrejon,PericoArrojo,0.08165225744476465
ierrejon,pilarmarcosd,0.07300672430355427
ierrejon,ionebelarra,0.18924111431316043
ierrejon,FranciscoIgea,0.026897214217098942
ierrejon,Carre1Ascension,0.007684918347742555
ierrejon,PabloBellido_Az,0.060038424591738714
ierrejon,odonelorza2011,0.09462055715658022
ierrejon,mdcospedal,0.01536983669548511
ierrejon,perejoanpons,0.0941402497598463
ierrejon,IgnasiCandela,0.10854947166186359
ierrejon,JuLMilla,0.09317963496637849
ierrejon,jaimedeolano,0.03314121037463977
ierrejon,micaela_navarro,0.020172910662824207
ierrejon,AAlvarezAlvarez,0.07973102785782901
ierrejon,joanmena,0.1378482228626321
ierrejon,joanbaldovi,0.08789625360230548
ierrejon,jsalvadorduch,0.09750240153698367
ierrejon,pepecanonucia,0.05427473583093179
ierrejon,antonipostius,0.01825168107588857
ierrejon,AvelinoPP,0.012487992315081652
ierrejon,LuisSalvador,0.006243996157540826
ierrejon,herick_campos,0.043707973102785784
ierrejon,ierrejon,1.0
ierrejon,EBataller,0.08117195004803074
ierrejon,MayoralRafa,0.281940441882805
ierrejon,mrhciudadanos,0.03506243996157541
ierrejon,ma_bustamante84,0.029298751200768493
ierrejon,MartaGlezVzqz,0.01777137367915466
ierrejon,emilio_delrio,0.01777137367915466
ierrejon,MLorenzo2018,0.008645533141210375
ierrejon,mapaniagua,0.012487992315081652
ierrejon,BeatrizEscu,0.03073967339097022
ierrejon,BienveDeArriba,0.013448607108549471
ierrejon,juanmalpr,0.19692603266090297
ierrejon,EvaGSempere,0.05139289145052834
ierrejon,Pablo_Iglesias_,0.31892411143131605
ierrejon,diego__clemente,0.03842459173871278
ierrejon,anamarcelloana,0.13976945244956773
ierrejon,Hernanzsofia,0.04178674351585014
ierrejon,estercapella,0.07396733909702209
ierrejon,miriamnoguerasM,0.037463976945244955
ierrejon,VirginiaSalmeCs,0.014889529298751201
ierrejon,mariagv,0.08261287223823247
ierrejon,emeterina,0.012487992315081652
ierrejon,pedroacedo,0.004803073967339097
ierrejon,Guadalupem1960,0.06772334293948126
ierrejon,SimancasRafael,0.08405379442843419
ierrejon,juanviperezaras,0.03121998078770413
ierrejon,_Irene_Rivera,0.0067243035542747355
ierrejon,elenabastidasb,0.026897214217098942
ierrejon,DolorsMM,0.01777137367915466
ierrejon,joaquintorrevie,0.024495677233429394
ierrejon,maherediadiaz,0.04899135446685879
ierrejon,NachoSAmor,0.10902977905859751
ierrejon,jruizcarbonell,0.0038424591738712775
ierrejon,NTremino,0.007684918347742555
ierrejon,JATorresMora,0.07300672430355427
ierrejon,MarcLamua,0.05043227665706052
ierrejon,anamadrazo61,0.01921229586935639
ierrejon,CarmenRCuello,0.020653218059558116
ierrejon,MercePerea,0.15081652257444764
ierrejon,capdevilajoan,0.04514889529298751
ierrejon,J_Sanchez_Serna,0.08501440922190202
ierrejon,Saludisabel,0.05715658021133525
ierrejon,AlfonsoCandon,0.004803073967339097
ierrejon,estherpcamarero,0.05811719500480307
ierrejon,martamartirio,0.056676272814601344
ierrejon,sergimiquel,0.10951008645533142
ierrejon,MiguelGaraulet,0.01777137367915466
ierrejon,GregorioCmara,0.04803073967339097
ierrejon,xavieritja,0.07636887608069164
ierrejon,Jefernandezmoya,0.018731988472622477
ierrejon,gpalacinguarne,0.05235350624399616
ierrejon,juanBravoBaena,0.023054755043227664
ierrejon,felixaltafulla,0.10134486071085495
ierrejon,MarcialGoBal,0.011047070124879923
ierrejon,Sonia_Farre,0.11671469740634005
ierrejon,guillermomeijon,0.04803073967339097
ierrejon,abalosmeco,0.06051873198847262
ierrejon,Angeles_isac,0.01921229586935639
ierrejon,jjalonso10,0.004803073967339097
ierrejon,bernabepaco,0.005283381364073006
ierrejon,oskarmatute,0.07300672430355427
ierrejon,AliciaSCamacho,0.027857829010566763
EBataller,Adrilastra,0.01931858096241658
EBataller,_mundus,0.04671584123638918
EBataller,mrenau,0.05690200210748156
EBataller,sorayapsoe,0.040744643484369514
EBataller,JVMariBoso,0.0091324200913242
EBataller,ruanojavier,0.012996136283807516
EBataller,soniafetesoro,0.03758342114506498
EBataller,ManoloMonereo,0.010186160871092378
EBataller,frdelatorre,0.015454864769933263
EBataller,luzseijo,0.01194239550403934
EBataller,CesarJRamos,0.029153494906919566
EBataller,sanchezcastejon,0.001053740779768177
EBataller,lciuro,0.01931858096241658
EBataller,Mjesusserranoj,0.028099754127151388
EBataller,GirautaOficial,0.0035124692658939235
EBataller,herrerobono,0.004917456972251493
EBataller,martintoledano,0.012644889357218124
EBataller,isabelrguez,0.022128556375131718
EBataller,vicpiriz1975,0.010186160871092378
EBataller,RitaBosaho,0.05268703898840885
EBataller,casanyeta,0.2019669827889006
EBataller,felipe_sicilia,0.014401123990165085
EBataller,PiliCancela,0.02880224798033017
EBataller,SSumelzo,0.048823322795925536
EBataller,cesarluena,0.029153494906919566
EBataller,antoniotrevin,0.03020723568668774
EBataller,JaumeMoyaM,0.07481559536354057
EBataller,TeoGarciaEgea,0.011591148577449948
EBataller,AntonioHurtado,0.014049877063575694
EBataller,Irene_Montero_,0.05093080435546189
EBataller,AnaZurita7,0.007376185458377239
EBataller,VeraNoelia,0.029504741833508957
EBataller,lidiaguinart,0.03161222339304531
EBataller,FernanVello,0.010186160871092378
EBataller,vendrellj,0.06217070600632244
EBataller,PericoArrojo,0.03301721109940288
EBataller,pilarmarcosd,0.02704601334738321
EBataller,ionebelarra,0.05233579206181946
EBataller,FranciscoIgea,0.0091324200913242
EBataller,Carre1Ascension,0.00597119775201967
EBataller,PabloBellido_Az,0.03126097646645592
EBataller,odonelorza2011,0.040042149631190724
EBataller,mdcospedal,0.008429926238145416
EBataller,perejoanpons,0.06357569371268001
EBataller,IgnasiCandela,0.14014752370916755
EBataller,JuLMilla,0.06638566912539515
EBataller,jaimedeolano,0.009834913944502985
EBataller,micaela_navarro,0.009834913944502985
EBataller,AAlvarezAlvarez,0.03442219880576045
EBataller,joanmena,0.04355461889708465
EBataller,joanbaldovi,0.2068844397611521
EBataller,jsalvadorduch,0.04179838426413769
EBataller,pepecanonucia,0.04179838426413769
EBataller,antonipostius,0.0091324200913242
EBataller,AvelinoPP,0.007024938531787847
EBataller,LuisSalvador,0.0035124692658939235
EBataller,herick_campos,0.07165437302423604
EBataller,ierrejon,0.0593607305936073
EBataller,EBataller,1.0
EBataller,MayoralRafa,0.060765718299964876
EBataller,mrhciudadanos,0.018967334035827187
EBataller,ma_bustamante84,0.01510361784334387
EBataller,MartaGlezVzqz,0.017211099402880226
EBataller,emilio_delrio,0.00597119775201967
EBataller,MLorenzo2018,0.004214963119072708
EBataller,mapaniagua,0.005268703898840885
EBataller,BeatrizEscu,0.013347383210396909
EBataller,BienveDeArriba,0.007376185458377239
EBataller,juanmalpr,0.03933965577801194
EBataller,EvaGSempere,0.022128556375131718
EBataller,Pablo_Iglesias_,0.04917456972251493
EBataller,diego__clemente,0.01650860554970144
EBataller,anamarcelloana,0.033368458025992274
EBataller,Hernanzsofia,0.01650860554970144
EBataller,estercapella,0.059009483667017915
EBataller,miriamnoguerasM,0.02107481559536354
EBataller,VirginiaSalmeCs,0.007376185458377239
EBataller,mariagv,0.020021074815595362
EBataller,emeterina,0.007727432384966632
EBataller,pedroacedo,0.001053740779768177
EBataller,Guadalupem1960,0.03371970495258166
EBataller,SimancasRafael,0.030558482613277135
EBataller,juanviperezaras,0.03933965577801194
EBataller,_Irene_Rivera,0.0035124692658939235
EBataller,elenabastidasb,0.037934668071654375
EBataller,DolorsMM,0.0045662100456621
EBataller,joaquintorrevie,0.021777309448542326
EBataller,maherediadiaz,0.023533544081489288
EBataller,NachoSAmor,0.04495960660344222
EBataller,jruizcarbonell,0.005268703898840885
EBataller,NTremino,0.003863716192483316
EBataller,JATorresMora,0.028099754127151388
EBataller,MarcLamua,0.02423603793466807
EBataller,anamadrazo61,0.010186160871092378
EBataller,CarmenRCuello,0.012293642430628733
EBataller,MercePerea,0.07024938531787847
EBataller,capdevilajoan,0.02880224798033017
EBataller,J_Sanchez_Serna,0.017211099402880226
EBataller,Saludisabel,0.027748507200561996
EBataller,AlfonsoCandon,0.002107481559536354
EBataller,estherpcamarero,0.02599227256761503
EBataller,martamartirio,0.028099754127151388
EBataller,sergimiquel,0.042500878117316475
EBataller,MiguelGaraulet,0.0066736916051984545
EBataller,GregorioCmara,0.022128556375131718
EBataller,xavieritja,0.03020723568668774
EBataller,Jefernandezmoya,0.008781173164734809
EBataller,gpalacinguarne,0.02247980330172111
EBataller,juanBravoBaena,0.010888654724271163
EBataller,felixaltafulla,0.036178433438707414
EBataller,MarcialGoBal,0.006322444678609062
EBataller,Sonia_Farre,0.024587284861257466
EBataller,guillermomeijon,0.02423603793466807
EBataller,abalosmeco,0.053389532841587636
EBataller,Angeles_isac,0.010888654724271163
EBataller,jjalonso10,0.0017562346329469617
EBataller,bernabepaco,0.003161222339304531
EBataller,oskarmatute,0.01931858096241658
EBataller,AliciaSCamacho,0.010888654724271163
MayoralRafa,Adrilastra,0.0346553715825953
MayoralRafa,_mundus,0.1790527531767424
MayoralRafa,mrenau,0.23488640739314592
MayoralRafa,sorayapsoe,0.07508663842895649
MayoralRafa,JVMariBoso,0.019252984212552945
MayoralRafa,ruanojavier,0.02194840200231036
MayoralRafa,soniafetesoro,0.07932229495571813
MayoralRafa,ManoloMonereo,0.034270311898344244
MayoralRafa,frdelatorre,0.05198305737389295
MayoralRafa,luzseijo,0.027339237581825184
MayoralRafa,CesarJRamos,0.0777820562187139
MayoralRafa,sanchezcastejon,0.0007701193685021178
MayoralRafa,lciuro,0.026569118213323067
MayoralRafa,Mjesusserranoj,0.050442818636888716
MayoralRafa,GirautaOficial,0.016557566422795534
MayoralRafa,herrerobono,0.007316134000770119
MayoralRafa,martintoledano,0.039661147477859066
MayoralRafa,isabelrguez,0.05775895263765884
MayoralRafa,vicpiriz1975,0.0346553715825953
MayoralRafa,RitaBosaho,0.14824797843665768
MayoralRafa,casanyeta,0.023873700423565652
MayoralRafa,felipe_sicilia,0.02887947631882942
MayoralRafa,PiliCancela,0.06892568348093954
MayoralRafa,SSumelzo,0.10165575664227955
MayoralRafa,cesarluena,0.05236811705814401
MayoralRafa,antoniotrevin,0.0693107431651906
MayoralRafa,JaumeMoyaM,0.13246053138236427
MayoralRafa,TeoGarciaEgea,0.039661147477859066
MayoralRafa,AntonioHurtado,0.034270311898344244
MayoralRafa,Irene_Montero_,0.37081247593376976
MayoralRafa,AnaZurita7,0.02194840200231036
MayoralRafa,VeraNoelia,0.12052368117058145
MayoralRafa,lidiaguinart,0.06006931074316519
MayoralRafa,FernanVello,0.02464381979206777
MayoralRafa,vendrellj,0.15864458991143626
MayoralRafa,PericoArrojo,0.08702348864073932
MayoralRafa,pilarmarcosd,0.06546014632268002
MayoralRafa,ionebelarra,0.21871390065460147
MayoralRafa,FranciscoIgea,0.02464381979206777
MayoralRafa,Carre1Ascension,0.009626492106276472
MayoralRafa,PabloBellido_Az,0.06854062379668849
MayoralRafa,odonelorza2011,0.07701193685021178
MayoralRafa,mdcospedal,0.02117828263380824
MayoralRafa,perejoanpons,0.07932229495571813
MayoralRafa,IgnasiCandela,0.08779360800924144
MayoralRafa,JuLMilla,0.06045437042741625
MayoralRafa,jaimedeolano,0.036580670003850596
MayoralRafa,micaela_navarro,0.023873700423565652
MayoralRafa,AAlvarezAlvarez,0.07431651906045438
MayoralRafa,joanmena,0.11782826338082403
MayoralRafa,joanbaldovi,0.07200616095494802
MayoralRafa,jsalvadorduch,0.07431651906045438
MayoralRafa,pepecanonucia,0.05929919137466307
MayoralRafa,antonipostius,0.010396611474778591
MayoralRafa,AvelinoPP,0.022718521370812476
MayoralRafa,LuisSalvador,0.008856372737774355
MayoralRafa,herick_campos,0.04428186368887178
MayoralRafa,ierrejon,0.22603003465537158
MayoralRafa,EBataller,0.06661532537543319
MayoralRafa,MayoralRafa,1.0
MayoralRafa,mrhciudadanos,0.03735078937235271
MayoralRafa,ma_bustamante84,0.04582210242587601
MayoralRafa,MartaGlezVzqz,0.025798998844820946
MayoralRafa,emilio_delrio,0.015787447054293417
MayoralRafa,MLorenzo2018,0.013862148633038121
MayoralRafa,mapaniagua,0.016557566422795534
MayoralRafa,BeatrizEscu,0.03581055063534848
MayoralRafa,BienveDeArriba,0.020793222949557183
MayoralRafa,juanmalpr,0.23450134770889489
MayoralRafa,EvaGSempere,0.07701193685021178
MayoralRafa,Pablo_Iglesias_,0.2722371967654987
MayoralRafa,diego__clemente,0.0431266846361186
MayoralRafa,anamarcelloana,0.2456680785521756
MayoralRafa,Hernanzsofia,0.036965729688101655
MayoralRafa,estercapella,0.05390835579514825
MayoralRafa,miriamnoguerasM,0.019252984212552945
MayoralRafa,VirginiaSalmeCs,0.014632268001540239
MayoralRafa,mariagv,0.05236811705814401
MayoralRafa,emeterina,0.016557566422795534
MayoralRafa,pedroacedo,0.004620716211012707
MayoralRafa,Guadalupem1960,0.07239122063919907
MayoralRafa,SimancasRafael,0.07239122063919907
MayoralRafa,juanviperezaras,0.036965729688101655
MayoralRafa,_Irene_Rivera,0.007316134000770119
MayoralRafa,elenabastidasb,0.03581055063534848
MayoralRafa,DolorsMM,0.019252984212552945
MayoralRafa,joaquintorrevie,0.03195995379283789
MayoralRafa,maherediadiaz,0.04543704274162495
MayoralRafa,NachoSAmor,0.10204081632653061
MayoralRafa,jruizcarbonell,0.003850596842510589
MayoralRafa,NTremino,0.015017327685791297
MayoralRafa,JATorresMora,0.04928763958413554
MayoralRafa,MarcLamua,0.039661147477859066
MayoralRafa,anamadrazo61,0.026569118213323067
MayoralRafa,CarmenRCuello,0.02502887947631883
MayoralRafa,MercePerea,0.13169041201386214
MayoralRafa,capdevilajoan,0.026184058529072005
MayoralRafa,J_Sanchez_Serna,0.08278783211397767
MayoralRafa,Saludisabel,0.07662687716596073
MayoralRafa,AlfonsoCandon,0.0050057758952637655
MayoralRafa,estherpcamarero,0.058529072006160955
MayoralRafa,martamartirio,0.044666923373122835
MayoralRafa,sergimiquel,0.07085098190219484
MayoralRafa,MiguelGaraulet,0.02117828263380824
MayoralRafa,GregorioCmara,0.040046207162110124
MayoralRafa,xavieritja,0.0496726992683866
MayoralRafa,Jefernandezmoya,0.023873700423565652
MayoralRafa,gpalacinguarne,0.04235656526761648
MayoralRafa,juanBravoBaena,0.033885252214093185
MayoralRafa,felixaltafulla,0.09241432422025414
MayoralRafa,MarcialGoBal,0.01078167115902965
MayoralRafa,Sonia_Farre,0.13438582980361957
MayoralRafa,guillermomeijon,0.05005775895263766
MayoralRafa,abalosmeco,0.05005775895263766
MayoralRafa,Angeles_isac,0.02887947631882942
MayoralRafa,jjalonso10,0.010011551790527531
MayoralRafa,bernabepaco,0.005775895263765884
MayoralRafa,oskarmatute,0.05236811705814401
MayoralRafa,AliciaSCamacho,0.02887947631882942
mrhciudadanos,Adrilastra,0.03782894736842105
